"","gameId","playId","nflId.x","displayName.x","frameId","time","jerseyNumber.x","club.x","playDirection","x.x","y.x","s.x","a.x","dis.x","o.x","dir.x","event","tackID.x","clubID.x","frame.x","height.x","weight.x","birthDate.x","collegeName.x","position.x","tackle","assist","forcedFumble","pff_missedTackle","nflId.y","displayName.y","jerseyNumber.y","club.y","x.y","y.y","s.y","a.y","dis.y","o.y","dir.y","tackID.y","clubID.y","frame.y","height.y","weight.y","birthDate.y","collegeName.y","position.y","EuclideanDistance","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","penaltyYards","prePenaltyPlayResult","playResult","playNullifiedByPenalty","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","foulName1","foulName2","foulNFLId1","foulNFLId2"
"1",2022091500,1017,46086,"Derwin James",19,"2022-09-15 20:56:06.500000",3,"LAC","right",80.48,1.15,2.51,6.73,0.28,133.97,185.54,"tackle","2022091500-1017-46086","1017-LAC","2022091500-1017-19","6-2",215,"1996-08-03","Florida State","FS",1,0,0,0,53591,"Noah Gray",83,"KC",81.55,1.57,3.22,1.25,0.33,218.71,176.4,"2022091500-1017-53591","1017-KC","2022091500-1017-19","6-4",240,NA,"Duke","TE",1.14947814246291,53591,"Noah Gray","(12:50) (Shotgun) P.Mahomes pass short right to N.Gray to LAC 28 for 1 yard (D.James).",2,2,5,"KC","LAC","LAC",29,"12:50",0,10,"C",-1,NA,1,1,"N",81,"SHOTGUN",6,0.503044128,0.460016176,0.539983824,-0.0629577,0.0629577,3.860315578,-0.504350149,NA,NA,NA,NA
"2",2022091500,118,47913,"Drue Tranquill",38,"2022-09-15 20:18:19.799999",49,"LAC","left",61.24,6.9,2.78,2,0.28,181.22,233.68,"tackle","2022091500-118-47913","118-LAC","2022091500-118-38","6-2",234,"1995-08-15","Notre Dame","ILB",1,0,0,0,43367,"Joe Thuney",62,"KC",60.46,8.05,3.9,3.05,0.4,209.08,243.96,"2022091500-118-43367","118-KC","2022091500-118-38","6-5",308,"1992-11-18","North Carolina State","G",1.38956827827927,52440,"Clyde Edwards-Helaire","(13:20) (Shotgun) P.Mahomes pass short left to C.Edwards-Helaire to 50 for 10 yards (D.Tranquill, D.James).",1,1,10,"KC","LAC","KC",40,"13:20",0,0,"C",-5,NA,10,10,"N",70,"SHOTGUN",6,0.770031691,0.737738911,0.262261089,0.012417786,-0.012417786,2.368278813,0.654808573,NA,NA,NA,NA
"3",2022091500,1213,54708,"Jaylen Watson",9,"2022-09-15 21:04:19.599999",35,"KC","left",68.84,49.46,1.56,1,0.16,345.07,34.9,"tackle","2022091500-1213-54708","1213-KC","2022091500-1213-9","6-3",204,NA,"Washington State","CB",1,0,0,0,44819,"Mike Williams",81,"LAC",68.5,49.86,0.69,1.62,0.08,341.43,19.26,"2022091500-1213-44819","1213-LAC","2022091500-1213-9","6-4",218,"1994-10-04","Clemson","WR",0.524976189936269,44819,"Mike Williams","(11:25) (Shotgun) J.Herbert pass short right to M.Williams to LAC 41 for 8 yards (Ja.Watson).",2,2,10,"LAC","KC","LAC",33,"11:25",7,10,"C",8,NA,8,8,"N",77,"SHOTGUN",6,0.586684108,0.518269297,0.481730703,-0.017099127,0.017099127,1.057555555,0.248546435,NA,NA,NA,NA
"4",2022091500,1258,54495,"George Karlaftis",45,"2022-09-15 21:05:16.099999",56,"KC","left",61,24.64,1.84,2.91,0.17,231.37,233.02,"tackle","2022091500-1258-54495","1258-KC","2022091500-1258-45","6-4",275,NA,"Purdue","DE",1,0,0,0,45573,"Austin Ekeler",30,"LAC",60.89,24.18,1.75,3.91,0.2,237.6,224.87,"2022091500-1258-45573","1258-LAC","2022091500-1258-45","5-10",200,"1995-05-17","Western State, Colo.","RB",0.472969343615419,45573,"Austin Ekeler","(10:28) (Shotgun) A.Ekeler right guard to LAC 49 for 4 yards (G.Karlaftis).",2,1,10,"LAC","KC","LAC",45,"10:28",7,10,"",NA,NA,4,4,"N",65,"SHOTGUN",6,0.4795551,0.493722305,0.506277695,-0.002941519,0.002941519,2.406466134,-0.140320793,NA,NA,NA,NA
"5",2022091500,1279,42406,"Frank Clark",72,"2022-09-15 21:05:57.700000",55,"KC","left",58.31,13.6,0.42,0.6,0.03,169.14,218.5,"tackle","2022091500-1279-42406","1279-KC","2022091500-1279-72","6-3",260,"1993-06-14","Michigan","DE",0,0,0,1,53442,"Rashawn Slater",70,"LAC",59.73,14.78,0.78,0.94,0.08,188.75,183.12,"2022091500-1279-53442","1279-LAC","2022091500-1279-72","6-3",305,NA,"Northwestern","T",1.84629358445508,45573,"Austin Ekeler","(9:49) (Shotgun) A.Ekeler left end to KC 47 for 4 yards (N.Bolton).",2,2,6,"LAC","KC","LAC",49,"9:49",7,10,"",NA,NA,4,4,"N",61,"SHOTGUN",6,0.562597632,0.490780786,0.509219214,-0.001519885,0.001519885,2.266145341,-0.179459321,NA,NA,NA,NA
"6",2022091500,1279,53487,"Nick Bolton",72,"2022-09-15 21:05:57.700000",32,"KC","left",58.86,10.7,0.32,0.4,0.03,105.07,208.77,"tackle","2022091500-1279-53487","1279-KC","2022091500-1279-72","6-0",232,NA,"Missouri","ILB",1,0,0,0,45573,"Austin Ekeler",30,"LAC",57.92,10.18,0.92,0.68,0.06,56.91,184.46,"2022091500-1279-45573","1279-LAC","2022091500-1279-72","5-10",200,"1995-05-17","Western State, Colo.","RB",1.07424392015966,45573,"Austin Ekeler","(9:49) (Shotgun) A.Ekeler left end to KC 47 for 4 yards (N.Bolton).",2,2,6,"LAC","KC","LAC",49,"9:49",7,10,"",NA,NA,4,4,"N",61,"SHOTGUN",6,0.562597632,0.490780786,0.509219214,-0.001519885,0.001519885,2.266145341,-0.179459321,NA,NA,NA,NA
"7",2022091500,1341,43292,"Joey Bosa",48,"2022-09-15 21:10:11.500000",97,"LAC","right",21.72,32.92,0.28,2.81,0.04,211.44,345.95,"tackle","2022091500-1341-43292","1341-LAC","2022091500-1341-48","6-5",280,"1995-07-11","Ohio State","OLB",1,0,0,0,42511,"Michael Burton",45,"KC",22.07,32.92,2.66,5.2,0.29,20.22,100.29,"2022091500-1341-42511","1341-KC","2022091500-1341-48","6-0",240,"1992-02-01","Rutgers","FB",0.350000000000001,52440,"Clyde Edwards-Helaire","(8:55) C.Edwards-Helaire left end to KC 12 for 4 yards (J.Bosa, J.Tillery).",2,1,10,"KC","LAC","KC",8,"8:55",7,10,"",NA,NA,4,4,"N",18,"SINGLEBACK",8,0.39008522,0.538036909,0.461963091,-0.002172559,0.002172559,0.294136443,-0.159257882,NA,NA,NA,NA
"8",2022091500,1362,46775,"J.C. Jackson",21,"2022-09-15 21:10:53.200000",27,"LAC","right",24.82,18.35,2.28,3.89,0.21,39.22,86.71,"tackle","2022091500-1362-46775","1362-LAC","2022091500-1362-21","6-1",198,"1995-11-17","Maryland","CB",1,0,0,0,53492,"Creed Humphrey",52,"KC",23.29,24.14,4.48,1.99,0.46,105.79,108.81,"2022091500-1362-53492","1362-KC","2022091500-1362-21","6-5",316,NA,"Oklahoma","C",5.98873943330314,40011,"Travis Kelce","(8:15) (Shotgun) P.Mahomes pass short middle to T.Kelce to KC 20 for 8 yards (J.Jackson) [J.Bosa].",2,2,6,"KC","LAC","KC",12,"8:15",7,10,"C",3,NA,8,8,"N",22,"SHOTGUN",6,0.601239681,0.535864349,0.464135651,0.020316456,-0.020316456,0.13487856,0.898046624,NA,NA,NA,NA
"9",2022091500,1386,42935,"Bryce Callahan",32,"2022-09-15 21:11:37.900000",23,"LAC","right",36.32,30.01,2.48,4.5,0.27,10.57,142.21,"tackle","2022091500-1386-42935","1386-LAC","2022091500-1386-32","5-9",188,"1991-10-23","Rice","CB",1,0,0,0,47839,"Mecole Hardman",17,"KC",38.1,29.56,4.14,3.76,0.43,346.34,132.22,"2022091500-1386-47839","1386-KC","2022091500-1386-32","5-10",187,"1998-03-12","Georgia","WR",1.8360010893243,47839,"Mecole Hardman","(7:31) (Shotgun) P.Mahomes pass short left to M.Hardman to KC 28 for 8 yards (B.Callahan).",2,1,10,"KC","LAC","KC",20,"7:31",7,10,"C",4,NA,8,8,"N",30,"EMPTY",6,0.557683885,0.556180805,0.443819195,0.012616999,-0.012616999,1.032925185,0.353558532,NA,NA,NA,NA
"10",2022091500,1431,47913,"Drue Tranquill",46,"2022-09-15 21:12:57.099999",49,"LAC","right",37.55,32.41,1,2.41,0.09,12.57,262.87,"tackle","2022091500-1431-47913","1431-LAC","2022091500-1431-46","6-2",234,"1995-08-15","Notre Dame","ILB",1,0,0,0,54716,"Isiah Pacheco",10,"KC",38.15,33.21,0.28,3.16,0.03,36.8,241.98,"2022091500-1431-54716","1431-KC","2022091500-1431-46","5-11",215,NA,"Rutgers","RB",1,54716,"Isiah Pacheco","(6:10) I.Pacheco up the middle to KC 29 for no gain (D.Tranquill, N.Adderley).",2,3,1,"KC","LAC","KC",29,"6:10",7,10,"",NA,NA,0,0,"N",39,"I_FORM",8,0.124923572,0.555659261,0.444340739,-0.055064395,0.055064395,1.135567582,-1.707928441,NA,NA,NA,NA
