"","gameId","playId","nflId.x","displayName.x","frameId","time","jerseyNumber.x","club.x","playDirection","x.x","y.x","s.x","a.x","dis.x","o.x","dir.x","event","tackID.x","clubID.x","frame.x","height.x","weight.x","birthDate.x","collegeName.x","position.x","tackle","assist","forcedFumble","pff_missedTackle","nflId.y","displayName.y","jerseyNumber.y","club.y","x.y","y.y","s.y","a.y","dis.y","o.y","dir.y","tackID.y","clubID.y","frame.y","height.y","weight.y","birthDate.y","collegeName.y","position.y","EuclideanDistance","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","penaltyYards","prePenaltyPlayResult","playResult","playNullifiedByPenalty","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","foulName1","foulName2","foulNFLId1","foulNFLId2"
"1",2022102000,101,52539,"Rashard Lawrence",52,"2022-10-20 20:17:35.099999",90,"ARI","left",57.94,19.46,1.12,2.76,0.13,39.76,175.55,"tackle","2022102000-101-52539","101-ARI","2022102000-101-52","6-2",308,NA,"Louisiana State","NT",1,0,0,0,44879,"Alvin Kamara",41,"NO",57.96,19.83,0.43,1.3,0.21,97.48,190.87,"2022102000-101-44879","101-NO","2022102000-101-52","5-10",215,"1995-07-25","Tennessee","RB",0.370540146272976,44879,"Alvin Kamara","(13:46) A.Kamara up the middle to ARZ 48 for 4 yards (R.Lawrence, Z.Collins).",1,1,10,"NO","ARI","NO",48,"13:46",0,0,"",NA,NA,4,4,"N",62,"SINGLEBACK",8,0.599870324,0.532783974,0.467216026,-0.015984785,0.015984785,2.85124708,-0.093790813,NA,NA,NA,NA
"2",2022102000,1025,43986,"Antonio Hamilton",82,"2022-10-20 21:03:02.099999",33,"ARI","right",105.1,50.35,4.8,5.53,0.51,300.12,101.85,"tackle","2022102000-1025-43986","1025-ARI","2022102000-1025-82","6-0",190,"1993-01-24","South Carolina State","CB",1,0,0,0,42350,"Kevin White",17,"NO",106.01,50.6,6.08,4.38,0.62,339.03,107.51,"2022102000-1025-42350","1025-NO","2022102000-1025-82","6-3",216,"1992-06-25","West Virginia","WR",0.943716058992333,42350,"Kevin White","(11:52) (Shotgun) A.Dalton pass short left to K.White to ARZ 3 for 64 yards (A.Hamilton). Arizona challenged the runner was inbounds ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",2,3,2,"NO","ARI","NO",33,"11:52",6,7,"C",2,NA,64,64,"N",43,"SHOTGUN",5,0.761254668,0.498584416,0.501415584,-0.153424889,0.153424889,1.267612277,4.822293189,NA,NA,NA,NA
"3",2022102000,1025,44848,"Budda Baker",82,"2022-10-20 21:03:02.099999",3,"ARI","right",72.44,56.71,0.12,0.21,0.01,176.68,46.88,"tackle","2022102000-1025-44848","1025-ARI","2022102000-1025-82","5-10",195,"1996-01-10","Washington","SS",0,0,0,1,45244,"Taysom Hill",7,"NO",80.93,52.8,1.55,0.35,0.16,100.35,84.28,"2022102000-1025-45244","1025-NO","2022102000-1025-82","6-2",221,"1990-08-23","Brigham Young","TE",9.34709580565002,42350,"Kevin White","(11:52) (Shotgun) A.Dalton pass short left to K.White to ARZ 3 for 64 yards (A.Hamilton). Arizona challenged the runner was inbounds ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",2,3,2,"NO","ARI","NO",33,"11:52",6,7,"C",2,NA,64,64,"N",43,"SHOTGUN",5,0.761254668,0.498584416,0.501415584,-0.153424889,0.153424889,1.267612277,4.822293189,NA,NA,NA,NA
"4",2022102000,1182,40017,"Tyrann Mathieu",80,"2022-10-20 21:10:59.400000",32,"NO","left",58.03,30.21,5.49,3.2,0.56,6.76,4.27,"tackle","2022102000-1182-40017","1182-NO","2022102000-1182-80","5-9",190,"1992-05-13","Louisiana State","FS",0,0,0,1,46090,"Billy Price",53,"ARI",60.29,30.08,4.04,2.83,0.42,311.49,318.04,"2022102000-1182-46090","1182-ARI","2022102000-1182-80","6-4",312,"1994-10-11","Ohio State","C",2.26373585031469,54666,"Keaontay Ingram","(9:56) (Shotgun) K.Murray pass short left to K.Ingram to ARZ 49 for 24 yards (C.Granderson).",2,2,10,"ARI","NO","ARI",25,"9:56",6,14,"C",0,NA,24,24,"N",85,"SHOTGUN",6,0.600711465,0.288211118,0.711788882,0.042414468,-0.042414468,0.64765343,1.771028682,NA,NA,NA,NA
"5",2022102000,1182,44862,"Justin Evans",80,"2022-10-20 21:10:59.400000",30,"NO","left",55.68,26.12,5.36,3.4,0.55,332.07,331.96,"tackle","2022102000-1182-44862","1182-NO","2022102000-1182-80","6-0",199,"1995-08-26","Texas A&amp;M","SS",0,0,0,1,46090,"Billy Price",53,"ARI",60.29,30.08,4.04,2.83,0.42,311.49,318.04,"2022102000-1182-46090","1182-ARI","2022102000-1182-80","6-4",312,"1994-10-11","Ohio State","C",6.0773102603043,54666,"Keaontay Ingram","(9:56) (Shotgun) K.Murray pass short left to K.Ingram to ARZ 49 for 24 yards (C.Granderson).",2,2,10,"ARI","NO","ARI",25,"9:56",6,14,"C",0,NA,24,24,"N",85,"SHOTGUN",6,0.600711465,0.288211118,0.711788882,0.042414468,-0.042414468,0.64765343,1.771028682,NA,NA,NA,NA
"6",2022102000,1182,48537,"Carl Granderson",80,"2022-10-20 21:10:59.400000",96,"NO","left",61.03,36.95,2.08,2.72,0.22,33.21,351.64,"tackle","2022102000-1182-48537","1182-NO","2022102000-1182-80","6-5",261,"1996-12-18","Wyoming","DE",1,0,0,0,54666,"Keaontay Ingram",30,"ARI",60.8,36.74,3.16,1.14,0.32,98.59,354.26,"2022102000-1182-54666","1182-ARI","2022102000-1182-80","6-0",215,NA,"Southern California","RB",0.311448230047952,54666,"Keaontay Ingram","(9:56) (Shotgun) K.Murray pass short left to K.Ingram to ARZ 49 for 24 yards (C.Granderson).",2,2,10,"ARI","NO","ARI",25,"9:56",6,14,"C",0,NA,24,24,"N",85,"SHOTGUN",6,0.600711465,0.288211118,0.711788882,0.042414468,-0.042414468,0.64765343,1.771028682,NA,NA,NA,NA
"7",2022102000,1182,53489,"Pete Werner",80,"2022-10-20 21:10:59.400000",20,"NO","left",59.27,27.09,6.46,2.25,0.65,2.44,355.87,"tackle","2022102000-1182-53489","1182-NO","2022102000-1182-80","6-3",242,NA,"Ohio State","OLB",0,0,0,1,46090,"Billy Price",53,"ARI",60.29,30.08,4.04,2.83,0.42,311.49,318.04,"2022102000-1182-46090","1182-ARI","2022102000-1182-80","6-4",312,"1994-10-11","Ohio State","C",3.15919293491233,54666,"Keaontay Ingram","(9:56) (Shotgun) K.Murray pass short left to K.Ingram to ARZ 49 for 24 yards (C.Granderson).",2,2,10,"ARI","NO","ARI",25,"9:56",6,14,"C",0,NA,24,24,"N",85,"SHOTGUN",6,0.600711465,0.288211118,0.711788882,0.042414468,-0.042414468,0.64765343,1.771028682,NA,NA,NA,NA
"8",2022102000,1182,54514,"Alontae Taylor",80,"2022-10-20 21:10:59.400000",27,"NO","left",55,24.77,6.36,2.48,0.64,337.21,338.92,"tackle","2022102000-1182-54514","1182-NO","2022102000-1182-80","6-0",195,NA,"Tennessee","CB",0,0,0,1,39983,"Zach Ertz",86,"ARI",51.01,21.04,3.57,2.3,0.37,8.18,352.34,"2022102000-1182-39983","1182-ARI","2022102000-1182-80","6-5",250,"1990-11-10","Stanford","TE",5.4619593553962,54666,"Keaontay Ingram","(9:56) (Shotgun) K.Murray pass short left to K.Ingram to ARZ 49 for 24 yards (C.Granderson).",2,2,10,"ARI","NO","ARI",25,"9:56",6,14,"C",0,NA,24,24,"N",85,"SHOTGUN",6,0.600711465,0.288211118,0.711788882,0.042414468,-0.042414468,0.64765343,1.771028682,NA,NA,NA,NA
"9",2022102000,1206,43409,"David Onyemata",56,"2022-10-20 21:11:44.900000",93,"NO","left",59.61,17.81,0.69,1.38,0.07,322.58,224.93,"tackle","2022102000-1206-43409","1206-NO","2022102000-1206-56","6-4",300,"1992-11-13","Manitoba, Can.","DT",1,0,0,0,52630,"Eno Benjamin",26,"ARI",58.16,18.62,1.4,4.47,0.11,288.93,331.48,"2022102000-1206-52630","1206-ARI","2022102000-1206-56","5-10",210,"1999-04-13","Arizona State","RB",1.66090336865214,52630,"Eno Benjamin","(9:04) (Shotgun) E.Benjamin up the middle to NO 48 for 3 yards (D.Onyemata, C.Harris).",2,1,10,"ARI","NO","ARI",49,"9:04",6,14,"",NA,NA,3,3,"N",61,"SHOTGUN",7,0.613955438,0.330625586,0.669374414,-0.002406761,0.002406761,2.418682112,-0.253300717,NA,NA,NA,NA
"10",2022102000,1256,37097,"Cameron Jordan",45,"2022-10-20 21:13:04.700000",94,"NO","left",40.22,34.81,0.37,0.79,0.04,16.76,159.13,"tackle","2022102000-1256-37097","1256-NO","2022102000-1256-45","6-4",287,"1989-07-10","California","DE",1,0,0,0,54666,"Keaontay Ingram",30,"ARI",39.96,34.32,1.11,1.2,0.12,35.46,162.03,"2022102000-1256-54666","1256-ARI","2022102000-1256-45","6-0",215,NA,"Southern California","RB",0.554707129934347,54666,"Keaontay Ingram","(7:52) (Shotgun) K.Ingram right end to NO 29 for 1 yard (C.Jordan, M.Davenport).",2,1,10,"ARI","NO","NO",30,"7:52",6,14,"",NA,NA,1,1,"N",40,"SHOTGUN",8,0.554932237,0.380381472,0.619618528,-0.016075831,0.016075831,3.876694399,-0.34662402,NA,NA,NA,NA
